iterations,first loss function,second loss function,norm of d,measure of Pareto stationarity
4391,0.5487268567085266,0.04663005471229553,0.0219035019565814,0.02133643813431263
4392,0.5487189292907715,0.046626973897218704,0.0219035019565814,0.02133643813431263
4393,0.5487108826637268,0.04662390425801277,0.0219035019565814,0.02133643813431263
4394,0.5487028956413269,0.04662083461880684,0.0219035019565814,0.02133643813431263
4395,0.5486950278282166,0.046617764979600906,0.0219035019565814,0.02133643813431263
4396,0.5486870408058167,0.046614691615104675,0.0219035019565814,0.02133643813431263
4397,0.5486790537834167,0.04661163315176964,0.0219035019565814,0.02133643813431263
4398,0.5486710667610168,0.046608567237854004,0.0219035019565814,0.02133643813431263
4399,0.5486631393432617,0.04660550132393837,0.0219035019565814,0.02133643813431263
4400,0.5486551523208618,0.046602439135313034,0.0219035019565814,0.02133643813431263
4401,0.5486472845077515,0.046599380671978,0.0219035019565814,0.02133643813431263
4402,0.5486392974853516,0.04659632593393326,0.0219035019565814,0.02133643813431263
4403,0.5486313104629517,0.04659326374530792,0.0219035019565814,0.02133643813431263
4404,0.5486234426498413,0.04659020155668259,0.0219035019565814,0.02133643813431263
4405,0.5486154556274414,0.046587150543928146,0.0219035019565814,0.02133643813431263
4406,0.548607587814331,0.04658409208059311,0.0219035019565814,0.02133643813431263
4407,0.5485996007919312,0.04658104479312897,0.0219035019565814,0.02133643813431263
4408,0.548591673374176,0.04657799378037453,0.0219035019565814,0.02133643813431263
4409,0.5485837459564209,0.04657494276762009,0.0219035019565814,0.02133643813431263
4410,0.5485758781433105,0.046571895480155945,0.0219035019565814,0.02133643813431263
4411,0.5485679507255554,0.0465688481926918,0.0219035019565814,0.02133643813431263
4412,0.5485599637031555,0.04656580090522766,0.0219035019565814,0.02133643813431263
4413,0.5485520958900452,0.04656275734305382,0.0219035019565814,0.02133643813431263
4414,0.5485442280769348,0.046559713780879974,0.0219035019565814,0.02133643813431263
4415,0.5485363006591797,0.04655667394399643,0.0219035019565814,0.02133643813431263
4416,0.5485283732414246,0.04655363783240318,0.0219035019565814,0.02133643813431263
4417,0.5485205054283142,0.04655059427022934,0.0219035019565814,0.02133643813431263
4418,0.5485126376152039,0.04654756188392639,0.0219035019565814,0.02133643813431263
4419,0.548504650592804,0.04654452204704285,0.0219035019565814,0.02133643813431263
4420,0.5484967827796936,0.0465414896607399,0.0219035019565814,0.02133643813431263
4421,0.5484889149665833,0.04653845354914665,0.0219035019565814,0.02133643813431263
4422,0.5484810471534729,0.046535421162843704,0.0219035019565814,0.02133643813431263
4423,0.5484731197357178,0.046532392501831055,0.0219035019565814,0.02133643813431263
4424,0.5484652519226074,0.046529363840818405,0.0219035019565814,0.02133643813431263
4425,0.5484573841094971,0.04652633145451546,0.0219035019565814,0.02133643813431263
4426,0.5484495162963867,0.046523306518793106,0.0219035019565814,0.02133643813431263
4427,0.5484416484832764,0.04652028903365135,0.0219035019565814,0.02133643813431263
4428,0.548433780670166,0.046517256647348404,0.0219035019565814,0.02133643813431263
4429,0.5484259128570557,0.04651423171162605,0.0219035019565814,0.02133643813431263
4430,0.5484180450439453,0.0465112179517746,0.0219035019565814,0.02133643813431263
4431,0.548410177230835,0.046508193016052246,0.0219035019565814,0.02133643813431263
4432,0.5484023094177246,0.04650517553091049,0.0219035019565814,0.02133643813431263
4433,0.5483944416046143,0.04650215804576874,0.0219035019565814,0.02133643813431263
4434,0.5483866333961487,0.04649914428591728,0.0219035019565814,0.02133643813431263
4435,0.5483787655830383,0.046496130526065826,0.0219035019565814,0.02133643813431263
4436,0.5483709573745728,0.04649312049150467,0.0219035019565814,0.02133643813431263
4437,0.5483630895614624,0.04649011045694351,0.0219035019565814,0.02133643813431263
4438,0.548355221748352,0.046487096697092056,0.0219035019565814,0.02133643813431263
4439,0.5483474135398865,0.0464840866625309,0.0219035019565814,0.02133643813431263
4440,0.5483395457267761,0.04648108407855034,0.0219035019565814,0.02133643813431263
4441,0.5483317375183105,0.04647807776927948,0.0219035019565814,0.02133643813431263
4442,0.548323929309845,0.04647507146000862,0.0219035019565814,0.02133643813431263
4443,0.5483160614967346,0.04647206515073776,0.0219035019565814,0.02133643813431263
4444,0.548308253288269,0.0464690662920475,0.0219035019565814,0.02133643813431263
4445,0.5483004450798035,0.04646606370806694,0.0219035019565814,0.02133643813431263
4446,0.5482926368713379,0.046463072299957275,0.0219035019565814,0.02133643813431263
4447,0.5482847690582275,0.04646006599068642,0.0219035019565814,0.02133643813431263
4448,0.548276960849762,0.04645707085728645,0.0219035019565814,0.02133643813431263
4449,0.5482692122459412,0.04645407572388649,0.0219035019565814,0.02133643813431263
4450,0.5482613444328308,0.046451084315776825,0.0219035019565814,0.02133643813431263
4451,0.5482535362243652,0.04644808918237686,0.0219035019565814,0.02133643813431263
4452,0.5482457876205444,0.0464450977742672,0.0219035019565814,0.02133643813431263
4453,0.5482379794120789,0.04644211381673813,0.0219035019565814,0.02133643813431263
4454,0.5482301115989685,0.046439122408628464,0.0219035019565814,0.02133643813431263
4455,0.5482223629951477,0.0464361347258091,0.0219035019565814,0.02133643813431263
4456,0.5482145547866821,0.04643314704298973,0.0219035019565814,0.02133643813431263
4457,0.5482068061828613,0.04643016308546066,0.0219035019565814,0.02133643813431263
4458,0.5481990575790405,0.04642718285322189,0.0219035019565814,0.02133643813431263
4459,0.5481911897659302,0.046424202620983124,0.0219035019565814,0.02133643813431263
4460,0.5481834411621094,0.046421218663454056,0.0219035019565814,0.02133643813431263
4461,0.5481756925582886,0.046418242156505585,0.0219035019565814,0.02133643813431263
4462,0.548167884349823,0.04641526937484741,0.0219035019565814,0.02133643813431263
4463,0.5481600761413574,0.04641229286789894,0.0219035019565814,0.02133643813431263
4464,0.5481523275375366,0.04640931263566017,0.0219035019565814,0.02133643813431263
4465,0.5481445789337158,0.0464063435792923,0.0219035019565814,0.02133643813431263
4466,0.548136830329895,0.04640337452292442,0.0219035019565814,0.02133643813431263
4467,0.5481290221214294,0.046400394290685654,0.0219035019565814,0.02133643813431263
4468,0.5481212735176086,0.04639742895960808,0.0219035019565814,0.02133643813431263
4469,0.5481135845184326,0.046394459903240204,0.0219035019565814,0.02133643813431263
4470,0.548105776309967,0.04639149829745293,0.0219035019565814,0.02133643813431263
4471,0.5480980277061462,0.046388525515794754,0.0219035019565814,0.02133643813431263
4472,0.5480902791023254,0.04638556391000748,0.0219035019565814,0.02133643813431263
4473,0.5480825901031494,0.0463826023042202,0.0219035019565814,0.02133643813431263
4474,0.5480747818946838,0.04637964814901352,0.0219035019565814,0.02133643813431263
4475,0.5480670928955078,0.04637668654322624,0.0219035019565814,0.02133643813431263
4476,0.5480592846870422,0.046373724937438965,0.0219035019565814,0.02133643813431263
4477,0.548051655292511,0.046370767056941986,0.0219035019565814,0.02133643813431263
4478,0.5480438470840454,0.04636780917644501,0.0219035019565814,0.02133643813431263
4479,0.5480361580848694,0.046364862471818924,0.0219035019565814,0.02133643813431263
4480,0.5480284690856934,0.046361904591321945,0.0219035019565814,0.02133643813431263
4481,0.5480206608772278,0.04635895416140556,0.0219035019565814,0.02133643813431263
4482,0.5480130314826965,0.04635600745677948,0.0219035019565814,0.02133643813431263
4483,0.548005223274231,0.0463530533015728,0.0219035019565814,0.02133643813431263
4484,0.5479975938796997,0.046350106596946716,0.0219035019565814,0.02133643813431263
4485,0.5479898452758789,0.04634715989232063,0.0219035019565814,0.02133643813431263
4486,0.5479820966720581,0.04634421691298485,0.0219035019565814,0.02133643813431263
4487,0.5479744076728821,0.04634127393364906,0.0219035019565814,0.02133643813431263
4488,0.547966718673706,0.04633833095431328,0.0219035019565814,0.02133643813431263
4489,0.54795902967453,0.046335384249687195,0.0219035019565814,0.02133643813431263
4490,0.547951340675354,0.04633244499564171,0.0219035019565814,0.02133643813431263
4491,0.5479435920715332,0.04632950946688652,0.0219035019565814,0.02133643813431263
4492,0.547935962677002,0.04632657393813133,0.0219035019565814,0.02133643813431263
4493,0.5479282140731812,0.046323634684085846,0.0219035019565814,0.02133643813431263
4494,0.5479205846786499,0.046320702880620956,0.0219035019565814,0.02133643813431263
4495,0.5479128360748291,0.04631777107715607,0.0219035019565814,0.02133643813431263
4496,0.5479051470756531,0.046314842998981476,0.0219035019565814,0.02133643813431263
4497,0.5478975176811218,0.046311911195516586,0.0219035019565814,0.02133643813431263
4498,0.5478898286819458,0.0463089756667614,0.0219035019565814,0.02133643813431263
4499,0.5478821396827698,0.046306051313877106,0.0219035019565814,0.02133643813431263
4500,0.5478744506835938,0.04630312696099281,0.0219035019565814,0.02133643813431263
4501,0.5478667616844177,0.04630020633339882,0.0219035019565814,0.02133643813431263
4502,0.5478591322898865,0.046297285705804825,0.0219035019565814,0.02133643813431263
4503,0.5478514432907104,0.046294357627630234,0.0219035019565814,0.02133643813431263
4504,0.5478438138961792,0.04629143700003624,0.0219035019565814,0.02133643813431263
4505,0.5478361248970032,0.046288516372442245,0.0219035019565814,0.02133643813431263
4506,0.5478284955024719,0.04628559947013855,0.0219035019565814,0.02133643813431263
4507,0.5478208661079407,0.046282682567834854,0.0219035019565814,0.02133643813431263
4508,0.5478131771087646,0.04627976194024086,0.0219035019565814,0.02133643813431263
4509,0.5478055477142334,0.04627684876322746,0.0219035019565814,0.02133643813431263
4510,0.5477979183197021,0.046273939311504364,0.0219035019565814,0.02133643813431263
4511,0.5477902293205261,0.04627102613449097,0.0219035019565814,0.02133643813431263
4512,0.5477825403213501,0.04626811295747757,0.0219035019565814,0.02133643813431263
4513,0.5477749705314636,0.04626520723104477,0.0219035019565814,0.02133643813431263
4514,0.5477672815322876,0.04626230150461197,0.0219035019565814,0.02133643813431263
4515,0.5477597117424011,0.04625939205288887,0.0219035019565814,0.02133643813431263
4516,0.5477520823478699,0.04625648632645607,0.0219035019565814,0.02133643813431263
4517,0.5477443933486938,0.04625358805060387,0.0219035019565814,0.02133643813431263
4518,0.5477368235588074,0.04625067859888077,0.0219035019565814,0.02133643813431263
4519,0.5477291941642761,0.046247780323028564,0.0219035019565814,0.02133643813431263
4520,0.5477215647697449,0.046244874596595764,0.0219035019565814,0.02133643813431263
4521,0.5477139353752136,0.04624198004603386,0.0219035019565814,0.02133643813431263
4522,0.5477063655853271,0.046239085495471954,0.0219035019565814,0.02133643813431263
4523,0.5476987361907959,0.04623619094491005,0.0219035019565814,0.02133643813431263
4524,0.5476911664009094,0.046233292669057846,0.0219035019565814,0.02133643813431263
4525,0.5476834774017334,0.04623040556907654,0.0219035019565814,0.02133643813431263
4526,0.5476759672164917,0.04622751474380493,0.0219035019565814,0.02133643813431263
4527,0.5476682782173157,0.046224623918533325,0.0219035019565814,0.02133643813431263
4528,0.5476607084274292,0.04622173309326172,0.0219035019565814,0.02133643813431263
4529,0.5476531386375427,0.04621884971857071,0.0219035019565814,0.02133643813431263
4530,0.5476454496383667,0.0462159626185894,0.0219035019565814,0.02133643813431263
4531,0.547637939453125,0.04621307551860809,0.0219035019565814,0.02133643813431263
4532,0.5476303696632385,0.046210192143917084,0.0219035019565814,0.02133643813431263
4533,0.5476227402687073,0.046207305043935776,0.0219035019565814,0.02133643813431263
4534,0.5476151704788208,0.046204421669244766,0.0219035019565814,0.02133643813431263
4535,0.5476076006889343,0.046201545745134354,0.0219035019565814,0.02133643813431263
4536,0.5475999712944031,0.04619867354631424,0.0219035019565814,0.02133643813431263
4537,0.5475924015045166,0.04619579389691353,0.0219035019565814,0.02133643813431263
4538,0.5475848913192749,0.046192917972803116,0.0219035019565814,0.02133643813431263
4539,0.5475772619247437,0.046190045773983,0.0219035019565814,0.02133643813431263
4540,0.5475696921348572,0.04618716984987259,0.0219035019565814,0.02133643813431263
4541,0.5475621223449707,0.046184293925762177,0.0219035019565814,0.02133643813431263
4542,0.5475545525550842,0.04618142917752266,0.0219035019565814,0.02133643813431263
4543,0.5475469827651978,0.046178556978702545,0.0219035019565814,0.02133643813431263
4544,0.5475394129753113,0.04617568850517273,0.0219035019565814,0.02133643813431263
4545,0.5475319027900696,0.046172820031642914,0.0219035019565814,0.02133643813431263
4546,0.5475243330001831,0.046169959008693695,0.0219035019565814,0.02133643813431263
4547,0.5475168228149414,0.04616709426045418,0.0219035019565814,0.02133643813431263
4548,0.5475091934204102,0.04616422578692436,0.0219035019565814,0.02133643813431263
4549,0.5475017428398132,0.04616136848926544,0.0219035019565814,0.02133643813431263
4550,0.5474941730499268,0.04615851119160652,0.0219035019565814,0.02133643813431263
4551,0.5474866032600403,0.046155646443367004,0.0219035019565814,0.02133643813431263
4552,0.5474790334701538,0.046152789145708084,0.0219035019565814,0.02133643813431263
4553,0.5474715232849121,0.04614993557333946,0.0219035019565814,0.02133643813431263
4554,0.5474640130996704,0.04614708572626114,0.0219035019565814,0.02133643813431263
4555,0.5474564433097839,0.04614422470331192,0.0219035019565814,0.02133643813431263
4556,0.5474489331245422,0.046141378581523895,0.0219035019565814,0.02133643813431263
4557,0.5474413633346558,0.046138521283864975,0.0219035019565814,0.02133643813431263
4558,0.5474338531494141,0.04613568261265755,0.0219035019565814,0.02133643813431263
4559,0.5474263429641724,0.046132832765579224,0.0219035019565814,0.02133643813431263
4560,0.5474188327789307,0.0461299866437912,0.0219035019565814,0.02133643813431263
4561,0.547411322593689,0.04612713307142258,0.0219035019565814,0.02133643813431263
4562,0.5474038124084473,0.04612429067492485,0.0219035019565814,0.02133643813431263
4563,0.5473962426185608,0.046121448278427124,0.0219035019565814,0.02133643813431263
4564,0.5473888516426086,0.0461186058819294,0.0219035019565814,0.02133643813431263
4565,0.5473812818527222,0.04611577093601227,0.0219035019565814,0.02133643813431263
4566,0.5473737716674805,0.04611292481422424,0.0219035019565814,0.02133643813431263
4567,0.5473662614822388,0.04611009359359741,0.0219035019565814,0.02133643813431263
4568,0.5473587512969971,0.046107254922389984,0.0219035019565814,0.02133643813431263
4569,0.5473512411117554,0.046104416251182556,0.0219035019565814,0.02133643813431263
4570,0.5473437905311584,0.046101585030555725,0.0219035019565814,0.02133643813431263
4571,0.5473363399505615,0.046098750084638596,0.0219035019565814,0.02133643813431263
4572,0.547328770160675,0.04609592258930206,0.0219035019565814,0.02133643813431263
4573,0.5473213195800781,0.04609309136867523,0.0219035019565814,0.02133643813431263
4574,0.5473138093948364,0.0460902638733387,0.0219035019565814,0.02133643813431263
4575,0.5473063588142395,0.04608743637800217,0.0219035019565814,0.02133643813431263
4576,0.5472988486289978,0.04608461260795593,0.0219035019565814,0.02133643813431263
4577,0.5472913980484009,0.0460817851126194,0.0219035019565814,0.02133643813431263
4578,0.5472838878631592,0.046078961342573166,0.0219035019565814,0.02133643813431263
4579,0.5472763776779175,0.04607614129781723,0.0219035019565814,0.02133643813431263
4580,0.5472689867019653,0.046073321253061295,0.0219035019565814,0.02133643813431263
4581,0.5472614765167236,0.04607050493359566,0.0219035019565814,0.02133643813431263
4582,0.5472540259361267,0.04606768488883972,0.0219035019565814,0.02133643813431263
4583,0.5472465753555298,0.046064864844083786,0.0219035019565814,0.02133643813431263
4584,0.5472391247749329,0.04606205224990845,0.0219035019565814,0.02133643813431263
4585,0.5472316741943359,0.04605923965573311,0.0219035019565814,0.02133643813431263
4586,0.5472241640090942,0.04605642333626747,0.0219035019565814,0.02133643813431263
4587,0.5472167730331421,0.04605361074209213,0.0219035019565814,0.02133643813431263
4588,0.5472093224525452,0.04605080187320709,0.0219035019565814,0.02133643813431263
4589,0.5472018718719482,0.04604800045490265,0.0219035019565814,0.02133643813431263
4590,0.5471944212913513,0.04604518786072731,0.0219035019565814,0.02133643813431263
4591,0.5471869111061096,0.04604238271713257,0.0219035019565814,0.02133643813431263
4592,0.5471795201301575,0.04603957384824753,0.0219035019565814,0.02133643813431263
4593,0.5471720695495605,0.046036768704652786,0.0219035019565814,0.02133643813431263
4594,0.5471646785736084,0.04603397101163864,0.0219035019565814,0.02133643813431263
4595,0.5471572279930115,0.0460311658680439,0.0219035019565814,0.02133643813431263
4596,0.5471497774124146,0.046028368175029755,0.0219035019565814,0.02133643813431263
4597,0.5471423268318176,0.04602557048201561,0.0219035019565814,0.02133643813431263
4598,0.5471348762512207,0.046022769063711166,0.0219035019565814,0.02133643813431263
4599,0.5471274852752686,0.04601997509598732,0.0219035019565814,0.02133643813431263
4600,0.5471200942993164,0.046017181128263474,0.0219035019565814,0.02133643813431263
4601,0.5471126437187195,0.04601438343524933,0.0219035019565814,0.02133643813431263
4602,0.5471052527427673,0.04601159319281578,0.0219035019565814,0.02133643813431263
4603,0.5470978021621704,0.04600880667567253,0.0219035019565814,0.02133643813431263
4604,0.5470904111862183,0.04600601643323898,0.0219035019565814,0.02133643813431263
4605,0.5470829606056213,0.046003226190805435,0.0219035019565814,0.02133643813431263
4606,0.5470755696296692,0.04600044712424278,0.0219035019565814,0.02133643813431263
4607,0.5470682382583618,0.045997653156518936,0.0219035019565814,0.02133643813431263
4608,0.5470607876777649,0.045994870364665985,0.0219035019565814,0.02133643813431263
4609,0.5470533967018127,0.04599209129810333,0.0219035019565814,0.02133643813431263
4610,0.5470459461212158,0.045989301055669785,0.0219035019565814,0.02133643813431263
4611,0.5470384955406189,0.04598652943968773,0.0219035019565814,0.02133643813431263
4612,0.5470312237739563,0.04598374664783478,0.0219035019565814,0.02133643813431263
4613,0.5470237731933594,0.045980967581272125,0.0219035019565814,0.02133643813431263
4614,0.5470163226127625,0.04597819223999977,0.0219035019565814,0.02133643813431263
4615,0.5470090508460999,0.045975420624017715,0.0219035019565814,0.02133643813431263
4616,0.5470016002655029,0.04597264528274536,0.0219035019565814,0.02133643813431263
4617,0.5469942688941956,0.04596986994147301,0.0219035019565814,0.02133643813431263
4618,0.5469868779182434,0.04596709460020065,0.0219035019565814,0.02133643813431263
4619,0.5469794869422913,0.045964326709508896,0.0219035019565814,0.02133643813431263
4620,0.5469721555709839,0.04596155881881714,0.0219035019565814,0.02133643813431263
4621,0.546964704990387,0.04595879465341568,0.0219035019565814,0.02133643813431263
4622,0.5469573736190796,0.04595602676272392,0.0219035019565814,0.02133643813431263
4623,0.5469499826431274,0.045953262597322464,0.0219035019565814,0.02133643813431263
4624,0.5469426512718201,0.04595049470663071,0.0219035019565814,0.02133643813431263
4625,0.5469352602958679,0.045947734266519547,0.0219035019565814,0.02133643813431263
4626,0.5469279289245605,0.04594497010111809,0.0219035019565814,0.02133643813431263
4627,0.5469205975532532,0.045942213386297226,0.0219035019565814,0.02133643813431263
4628,0.546913206577301,0.045939456671476364,0.0219035019565814,0.02133643813431263
4629,0.5469058752059937,0.045936696231365204,0.0219035019565814,0.02133643813431263
4630,0.5468984842300415,0.04593394324183464,0.0219035019565814,0.02133643813431263
4631,0.5468910932540894,0.04593118652701378,0.0219035019565814,0.02133643813431263
4632,0.5468838214874268,0.04592842981219292,0.0219035019565814,0.02133643813431263
4633,0.5468764901161194,0.04592568054795265,0.0219035019565814,0.02133643813431263
4634,0.5468690991401672,0.04592293128371239,0.0219035019565814,0.02133643813431263
4635,0.5468617677688599,0.04592018201947212,0.0219035019565814,0.02133643813431263
4636,0.5468544363975525,0.04591743275523186,0.0219035019565814,0.02133643813431263
4637,0.5468471050262451,0.04591468721628189,0.0219035019565814,0.02133643813431263
4638,0.5468397736549377,0.045911941677331924,0.0219035019565814,0.02133643813431263
4639,0.5468323826789856,0.04590919613838196,0.0219035019565814,0.02133643813431263
4640,0.546825110912323,0.04590645432472229,0.0219035019565814,0.02133643813431263
4641,0.5468177795410156,0.045903708785772324,0.0219035019565814,0.02133643813431263
4642,0.5468104481697083,0.04590097442269325,0.0219035019565814,0.02133643813431263
4643,0.5468031167984009,0.045898232609033585,0.0219035019565814,0.02133643813431263
4644,0.5467958450317383,0.045895494520664215,0.0219035019565814,0.02133643813431263
4645,0.5467885136604309,0.045892756432294846,0.0219035019565814,0.02133643813431263
4646,0.5467811226844788,0.04589002579450607,0.0219035019565814,0.02133643813431263
4647,0.5467738509178162,0.045887283980846405,0.0219035019565814,0.02133643813431263
4648,0.5467665791511536,0.045884549617767334,0.0219035019565814,0.02133643813431263
4649,0.5467591881752014,0.04588182270526886,0.0219035019565814,0.02133643813431263
4650,0.5467519760131836,0.04587909206748009,0.0219035019565814,0.02133643813431263
4651,0.5467446446418762,0.04587636515498161,0.0219035019565814,0.02133643813431263
4652,0.5467373132705688,0.04587363451719284,0.0219035019565814,0.02133643813431263
4653,0.5467300415039062,0.04587090387940407,0.0219035019565814,0.02133643813431263
4654,0.5467227101325989,0.04586818069219589,0.0219035019565814,0.02133643813431263
4655,0.5467153787612915,0.045865461230278015,0.0219035019565814,0.02133643813431263
4656,0.5467081069946289,0.04586274176836014,0.0219035019565814,0.02133643813431263
4657,0.5467008352279663,0.045860014855861664,0.0219035019565814,0.02133643813431263
4658,0.5466935634613037,0.04585729539394379,0.0219035019565814,0.02133643813431263
4659,0.5466862320899963,0.04585457593202591,0.0219035019565814,0.02133643813431263
4660,0.5466789603233337,0.04585185647010803,0.0219035019565814,0.02133643813431263
4661,0.5466717481613159,0.04584914445877075,0.0219035019565814,0.02133643813431263
4662,0.5466644167900085,0.045846424996852875,0.0219035019565814,0.02133643813431263
4663,0.546657145023346,0.04584371671080589,0.0219035019565814,0.02133643813431263
4664,0.5466498732566833,0.045841000974178314,0.0219035019565814,0.02133643813431263
4665,0.5466426014900208,0.045838288962841034,0.0219035019565814,0.02133643813431263
4666,0.5466353297233582,0.045835576951503754,0.0219035019565814,0.02133643813431263
4667,0.5466279983520508,0.04583286866545677,0.0219035019565814,0.02133643813431263
4668,0.546620786190033,0.04583016410470009,0.0219035019565814,0.02133643813431263
4669,0.5466135144233704,0.04582745581865311,0.0219035019565814,0.02133643813431263
4670,0.5466063022613525,0.045824747532606125,0.0219035019565814,0.02133643813431263
4671,0.5465990304946899,0.04582205042243004,0.0219035019565814,0.02133643813431263
4672,0.5465917587280273,0.04581934213638306,0.0219035019565814,0.02133643813431263
4673,0.54658442735672,0.04581664130091667,0.0219035019565814,0.02133643813431263
4674,0.5465772747993469,0.045813944190740585,0.0219035019565814,0.02133643813431263
4675,0.5465699434280396,0.0458112396299839,0.0219035019565814,0.02133643813431263
4676,0.5465627312660217,0.045808546245098114,0.0219035019565814,0.02133643813431263
4677,0.5465555191040039,0.04580584913492203,0.0219035019565814,0.02133643813431263
4678,0.5465482473373413,0.04580315575003624,0.0219035019565814,0.02133643813431263
4679,0.5465409755706787,0.04580046236515045,0.0219035019565814,0.02133643813431263
4680,0.5465337038040161,0.045797768980264664,0.0219035019565814,0.02133643813431263
4681,0.5465265512466431,0.04579508304595947,0.0219035019565814,0.02133643813431263
4682,0.5465192794799805,0.04579239338636398,0.0219035019565814,0.02133643813431263
4683,0.5465120077133179,0.045789700001478195,0.0219035019565814,0.02133643813431263
4684,0.5465047955513,0.045787014067173004,0.0219035019565814,0.02133643813431263
4685,0.546497642993927,0.04578433185815811,0.0219035019565814,0.02133643813431263
4686,0.5464903712272644,0.04578164219856262,0.0219035019565814,0.02133643813431263
4687,0.5464830994606018,0.04577895998954773,0.0219035019565814,0.02133643813431263
4688,0.546475887298584,0.04577627778053284,0.0219035019565814,0.02133643813431263
4689,0.5464687347412109,0.04577359929680824,0.0219035019565814,0.02133643813431263
4690,0.5464615225791931,0.04577092081308365,0.0219035019565814,0.02133643813431263
4691,0.5464542508125305,0.045768238604068756,0.0219035019565814,0.02133643813431263
4692,0.5464470386505127,0.04576556384563446,0.0219035019565814,0.02133643813431263
4693,0.5464398264884949,0.045762885361909866,0.0219035019565814,0.02133643813431263
4694,0.546432614326477,0.04576021060347557,0.0219035019565814,0.02133643813431263
4695,0.5464254021644592,0.045757535845041275,0.0219035019565814,0.02133643813431263
4696,0.5464181900024414,0.04575486481189728,0.0219035019565814,0.02133643813431263
4697,0.5464110374450684,0.04575219377875328,0.0219035019565814,0.02133643813431263
4698,0.5464038252830505,0.04574952647089958,0.0219035019565814,0.02133643813431263
4699,0.5463966131210327,0.04574685916304588,0.0219035019565814,0.02133643813431263
4700,0.5463894009590149,0.045744191855192184,0.0219035019565814,0.02133643813431263
4701,0.5463821887969971,0.045741524547338486,0.0219035019565814,0.02133643813431263
4702,0.546375036239624,0.04573885723948479,0.0219035019565814,0.02133643813431263
4703,0.5463678240776062,0.04573619365692139,0.0219035019565814,0.02133643813431263
4704,0.5463606119155884,0.045733533799648285,0.0219035019565814,0.02133643813431263
4705,0.5463533997535706,0.04573087394237518,0.0219035019565814,0.02133643813431263
4706,0.5463462471961975,0.04572821408510208,0.0219035019565814,0.02133643813431263
4707,0.5463390946388245,0.04572555422782898,0.0219035019565814,0.02133643813431263
4708,0.5463318228721619,0.04572289437055588,0.0219035019565814,0.02133643813431263
4709,0.5463247299194336,0.045720238238573074,0.0219035019565814,0.02133643813431263
4710,0.5463175773620605,0.04571758955717087,0.0219035019565814,0.02133643813431263
4711,0.5463103652000427,0.04571493715047836,0.0219035019565814,0.02133643813431263
4712,0.5463031530380249,0.04571228474378586,0.0219035019565814,0.02133643813431263
4713,0.5462960600852966,0.045709628611803055,0.0219035019565814,0.02133643813431263
4714,0.5462888479232788,0.04570698365569115,0.0219035019565814,0.02133643813431263
4715,0.5462816953659058,0.04570433497428894,0.0219035019565814,0.02133643813431263
4716,0.5462744832038879,0.045701686292886734,0.0219035019565814,0.02133643813431263
4717,0.5462673306465149,0.045699041336774826,0.0219035019565814,0.02133643813431263
4718,0.5462601780891418,0.04569640010595322,0.0219035019565814,0.02133643813431263
4719,0.5462530255317688,0.04569375142455101,0.0219035019565814,0.02133643813431263
4720,0.5462459325790405,0.0456911101937294,0.0219035019565814,0.02133643813431263
4721,0.5462387204170227,0.04568847641348839,0.0219035019565814,0.02133643813431263
4722,0.5462315678596497,0.04568583145737648,0.0219035019565814,0.02133643813431263
4723,0.5462244153022766,0.04568319395184517,0.0219035019565814,0.02133643813431263
4724,0.5462172031402588,0.04568055644631386,0.0219035019565814,0.02133643813431263
4725,0.5462101697921753,0.04567791894078255,0.0219035019565814,0.02133643813431263
4726,0.5462030172348022,0.045675285160541534,0.0219035019565814,0.02133643813431263
4727,0.5461958646774292,0.04567265883088112,0.0219035019565814,0.02133643813431263
4728,0.5461887717247009,0.04567002132534981,0.0219035019565814,0.02133643813431263
4729,0.5461815595626831,0.045667391270399094,0.0219035019565814,0.02133643813431263
4730,0.5461744070053101,0.04566476494073868,0.0219035019565814,0.02133643813431263
4731,0.5461673140525818,0.045662134885787964,0.0219035019565814,0.02133643813431263
4732,0.5461602210998535,0.04565950855612755,0.0219035019565814,0.02133643813431263
4733,0.5461530089378357,0.045656878501176834,0.0219035019565814,0.02133643813431263
4734,0.5461459159851074,0.04565425589680672,0.0219035019565814,0.02133643813431263
4735,0.5461387634277344,0.0456516295671463,0.0219035019565814,0.02133643813431263
4736,0.5461316704750061,0.04564901441335678,0.0219035019565814,0.02133643813431263
4737,0.5461245775222778,0.045646391808986664,0.0219035019565814,0.02133643813431263
4738,0.5461174249649048,0.045643772929906845,0.0219035019565814,0.02133643813431263
4739,0.5461102724075317,0.04564115032553673,0.0219035019565814,0.02133643813431263
4740,0.5461031794548035,0.045638538897037506,0.0219035019565814,0.02133643813431263
4741,0.5460960865020752,0.04563592001795769,0.0219035019565814,0.02133643813431263
4742,0.5460889935493469,0.04563330486416817,0.0219035019565814,0.02133643813431263
4743,0.5460818409919739,0.045630693435668945,0.0219035019565814,0.02133643813431263
4744,0.5460748076438904,0.045628082007169724,0.0219035019565814,0.02133643813431263
4745,0.5460676550865173,0.0456254705786705,0.0219035019565814,0.02133643813431263
4746,0.5460605025291443,0.04562286287546158,0.0219035019565814,0.02133643813431263
4747,0.5460534691810608,0.04562024772167206,0.0219035019565814,0.02133643813431263
4748,0.5460463166236877,0.04561764746904373,0.0219035019565814,0.02133643813431263
4749,0.5460392832756042,0.04561504349112511,0.0219035019565814,0.02133643813431263
