iteration,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
1512,0.6489861011505127,0.2474818378686905,0.09749730676412582,0.32534608244895935,0.5429684519767761,0.19844816625118256,0.22856849431991577,0.5054610371589661,0.27516862750053406,0.21447168290615082,0.2596011459827423,0.31910982728004456,0.10628742724657059,0.2385082244873047,0.5523677468299866,0.2563621699810028,0.5376608967781067,0.2123556137084961,0.20939625799655914,0.23543798923492432,0.08642353862524033,0.15937422215938568,0.46104344725608826,0.12240559607744217,0.39535531401634216,0.5451739430427551,0.27818563580513,0.4193213880062103,0.42673131823539734,0.13149972259998322,0.6489861011505127,1.4742872714996338,0.6598184108734131,0.3252234160900116,4.2485051920948536e-08,1.0000001192092896,1.4169897673981606,0.5000000244178631,False,False
1513,0.6489876508712769,0.24735930562019348,0.09737478196620941,0.32522356510162354,0.5428459048271179,0.19832563400268555,0.22844596207141876,0.5053384900093079,0.27504611015319824,0.2143491506576538,0.2594786286354065,0.31898730993270874,0.10616490244865417,0.23838569223880768,0.5522451996803284,0.256239652633667,0.5375383496284485,0.21223308145999908,0.20927372574806213,0.2353154569864273,0.08630101382732391,0.15925168991088867,0.46092092990875244,0.12228307127952576,0.39523279666900635,0.5450513958930969,0.2780631184577942,0.4191988706588745,0.4266088008880615,0.1313771903514862,0.6489876508712769,1.4734119176864624,0.6597917079925537,0.3252987265586853,5.6524164904203644e-08,1.0,1.416416873342476,0.5000000244084511,False,False
1514,0.648989200592041,0.24723678827285767,0.0972522646188736,0.3251010477542877,0.5427233576774597,0.19820311665534973,0.22832344472408295,0.5052159428596497,0.2749235928058624,0.214226633310318,0.2593561112880707,0.3188647925853729,0.10604238510131836,0.23826317489147186,0.5521226525306702,0.2561171352863312,0.5374158024787903,0.21211056411266327,0.20915120840072632,0.2351929396390915,0.0861784964799881,0.15912917256355286,0.4607984125614166,0.12216055393218994,0.39511027932167053,0.5449288487434387,0.2779406011104584,0.4190763533115387,0.4264862835407257,0.1312546730041504,0.648989200592041,1.4725373983383179,0.6597650647163391,0.3253770172595978,7.48717070564453e-08,1.0000001192092896,1.4158247841135032,0.5000000243986142,False,False
1515,0.6489907503128052,0.24711427092552185,0.09712974727153778,0.3249785304069519,0.5426008701324463,0.19808059930801392,0.22820092737674713,0.5050934553146362,0.2748010754585266,0.21410411596298218,0.25923359394073486,0.3187422752380371,0.10591986775398254,0.23814065754413605,0.5520001649856567,0.25599461793899536,0.5372933149337769,0.21198804676532745,0.2090286910533905,0.23507042229175568,0.08605597913265228,0.15900665521621704,0.4606758952140808,0.12203803658485413,0.3949877619743347,0.5448063611984253,0.27781808376312256,0.4189538359642029,0.4263637661933899,0.13113215565681458,0.6489907503128052,1.4716624021530151,0.659738302230835,0.32545244693756104,1.0322783339233865e-07,1.0,1.4152518960869611,0.5000000243891081,False,False
1516,0.6489923000335693,0.24699175357818604,0.09700723737478256,0.3248560130596161,0.5424783825874329,0.1979580819606781,0.22807841002941132,0.5049709677696228,0.2746785581111908,0.21398159861564636,0.25911107659339905,0.3186197578907013,0.10579735785722733,0.23801814019680023,0.5518776774406433,0.25587210059165955,0.5371708273887634,0.21186552941799164,0.2089061737060547,0.23494790494441986,0.08593346923589706,0.15888413786888123,0.460553377866745,0.12191552668809891,0.3948652446269989,0.5446838736534119,0.27769556641578674,0.41883131861686707,0.4262412488460541,0.13100963830947876,0.6489923000335693,1.4707872867584229,0.6597116589546204,0.32553085684776306,4.760006078186052e-08,0.9999999403953552,1.4146594756243298,0.5000000243791293,False,False
1517,0.6489938497543335,0.2468692511320114,0.09688473492860794,0.3247334957122803,0.5423558950424194,0.19783557951450348,0.2279559075832367,0.5048484802246094,0.274556040763855,0.21385909616947174,0.25898855924606323,0.3184972405433655,0.1056748554110527,0.2378956377506256,0.5517551898956299,0.25574958324432373,0.53704833984375,0.21174302697181702,0.20878367125988007,0.23482540249824524,0.08581096678972244,0.1587616354227066,0.4604308605194092,0.12179302424192429,0.3947427272796631,0.5445613861083984,0.2775730490684509,0.41870880126953125,0.42611873149871826,0.13088713586330414,0.6489938497543335,1.4699124097824097,0.659684956073761,0.3256063461303711,4.275993603641837e-08,1.0,1.41408666409994,0.500000024369499,False,False
1518,0.6489953994750977,0.2467467486858368,0.09676223248243332,0.32461100816726685,0.542233407497406,0.19771307706832886,0.22783340513706207,0.504725992679596,0.27443355321884155,0.21373659372329712,0.2588660717010498,0.31837475299835205,0.10555235296487808,0.237773135304451,0.5516327023506165,0.2556270956993103,0.5369258522987366,0.2116205245256424,0.20866116881370544,0.23470290005207062,0.08568846434354782,0.15863913297653198,0.46030837297439575,0.12167052179574966,0.39462023973464966,0.544438898563385,0.2774505615234375,0.4185863137245178,0.42599624395370483,0.13076463341712952,0.6489953994750977,1.4690375328063965,0.6596581935882568,0.3256847858428955,4.0125307521066134e-08,1.0,1.413494416976355,0.5000000243594358,False,False
1519,0.648996889591217,0.24662424623966217,0.0966397374868393,0.3244885206222534,0.5421109199523926,0.19759057462215424,0.22771090269088745,0.5046035051345825,0.2743110656738281,0.2136140912771225,0.2587435841560364,0.3182522654533386,0.10542985796928406,0.23765063285827637,0.551510214805603,0.2555046081542969,0.5368033647537231,0.21149802207946777,0.20853866636753082,0.234580397605896,0.0855659693479538,0.15851663053035736,0.4601858854293823,0.12154802680015564,0.39449775218963623,0.5443164110183716,0.2773280739784241,0.4184638261795044,0.4258737564086914,0.1306421309709549,0.648996889591217,1.468163013458252,0.6596314311027527,0.3257574439048767,4.615687743125818e-08,1.0000001192092896,1.4129408323222667,0.5000000243500958,False,False
1520,0.6489983797073364,0.24650175869464874,0.09651724994182587,0.32436603307724,0.5419884324073792,0.1974680870771408,0.22758841514587402,0.5044810175895691,0.2741885781288147,0.21349160373210907,0.25862109661102295,0.3181297779083252,0.10530737042427063,0.23752814531326294,0.5513877272605896,0.25538212060928345,0.5366808772087097,0.21137553453445435,0.2084161788225174,0.23445791006088257,0.08544348180294037,0.15839414298534393,0.4600633978843689,0.12142553925514221,0.3943752646446228,0.5441939234733582,0.27720558643341064,0.41834133863449097,0.425751268863678,0.13051964342594147,0.6489983797073364,1.467288851737976,0.6596047878265381,0.3258330225944519,5.9550504971639384e-08,0.9999999403953552,1.4123678143406124,0.500000024340313,False,False
1521,0.6489998698234558,0.24637927114963531,0.09639476239681244,0.32424354553222656,0.5418659448623657,0.19734559953212738,0.2274659276008606,0.5043585300445557,0.27406609058380127,0.21336911618709564,0.2584986090660095,0.31800729036331177,0.1051848828792572,0.2374056577682495,0.5512652397155762,0.25525963306427,0.5365583896636963,0.21125304698944092,0.20829369127750397,0.23433542251586914,0.08532099425792694,0.1582716554403305,0.45994091033935547,0.12130305171012878,0.3942527770996094,0.5440714359283447,0.2770830988883972,0.41821885108947754,0.42562878131866455,0.13039715588092804,0.6489998698234558,1.4664145708084106,0.6595779657363892,0.3259057104587555,4.0228020026233935e-08,1.0,1.4118143978725912,0.5000000243312663,False,False
1522,0.6490013599395752,0.2462567836046219,0.09627228230237961,0.32412105798721313,0.5417434573173523,0.19722311198711395,0.22734344005584717,0.5042360424995422,0.27394360303878784,0.21324662864208221,0.2583761215209961,0.31788480281829834,0.10506240278482437,0.23728317022323608,0.5511427521705627,0.2551371455192566,0.5364359021186829,0.2111305594444275,0.20817120373249054,0.2342129349708557,0.08519851416349411,0.15814916789531708,0.45981842279434204,0.12118057161569595,0.39413028955459595,0.5439489483833313,0.2769606113433838,0.4180963635444641,0.4255062937736511,0.1302746683359146,0.6490013599395752,1.4655401706695557,0.6595512628555298,0.32598137855529785,7.575838623097297e-08,0.9999999403953552,1.4112413066748373,0.5000000243213625,False,False
1523,0.6490028500556946,0.24613431096076965,0.09614980965852737,0.3239985704421997,0.5416209697723389,0.19710063934326172,0.22722096741199493,0.5041135549545288,0.2738211154937744,0.21312415599822998,0.25825363397598267,0.3177623152732849,0.10493993014097214,0.23716069757938385,0.5510202646255493,0.25501465797424316,0.5363134145736694,0.21100808680057526,0.2080487310886383,0.23409046232700348,0.08507604151964188,0.15802669525146484,0.4596959352493286,0.12105809897184372,0.3940078020095825,0.5438264608383179,0.27683812379837036,0.4179738759994507,0.4253838062286377,0.13015219569206238,0.6490028500556946,1.4646663665771484,0.6595244407653809,0.3260541260242462,4.059424085767205e-08,1.0000001192092896,1.4106876406947126,0.5000000243118199,False,False
1524,0.649004340171814,0.24601183831691742,0.09602733701467514,0.32387611269950867,0.5414984822273254,0.19697816669940948,0.2270984947681427,0.5039910674095154,0.2736986577510834,0.21300168335437775,0.2581311762332916,0.31763985753059387,0.1048174574971199,0.23703822493553162,0.5508977770805359,0.2548922002315521,0.536190927028656,0.21088561415672302,0.20792625844478607,0.23396798968315125,0.08495356887578964,0.1579042226076126,0.4595734775066376,0.12093562632799149,0.3938853442668915,0.5437039732933044,0.2767156660556793,0.41785141825675964,0.42526134848594666,0.13002972304821014,0.649004340171814,1.463791847229004,0.6594976186752319,0.32612988352775574,4.034088973980943e-08,1.0000001192092896,1.410114591215811,0.5000000243018154,False,False
1525,0.6490058302879333,0.24588936567306519,0.0959048718214035,0.3237536549568176,0.541375994682312,0.19685569405555725,0.22697602212429047,0.503868579864502,0.27357620000839233,0.2128792107105255,0.2580087184906006,0.31751739978790283,0.10469499230384827,0.23691575229167938,0.5507752895355225,0.2547697424888611,0.5360684394836426,0.2107631415128708,0.20780378580093384,0.233845517039299,0.084831103682518,0.15778174996376038,0.45945101976394653,0.12081316113471985,0.39376288652420044,0.543581485748291,0.2765932083129883,0.4177289605140686,0.4251388907432556,0.1299072504043579,0.6490058302879333,1.4629175662994385,0.6594708561897278,0.32620272040367126,7.281943226189469e-08,1.0000001192092896,1.4095608096648926,0.5000000242921528,False,False
1526,0.6490073204040527,0.24576690793037415,0.09578241407871246,0.3236311972141266,0.5412535071372986,0.1967332363128662,0.22685356438159943,0.5037460923194885,0.2734537422657013,0.21275675296783447,0.25788626074790955,0.3173949420452118,0.10457253456115723,0.23679329454898834,0.550652801990509,0.25464728474617004,0.5359459519386292,0.21064068377017975,0.2076813280582428,0.23372305929660797,0.08470864593982697,0.15765929222106934,0.4593285620212555,0.12069070339202881,0.3936404287815094,0.5434589982032776,0.27647075057029724,0.41760650277137756,0.4250164330005646,0.12978479266166687,0.6490073204040527,1.4620437622070312,0.6594440937042236,0.3262785077095032,4.6330519865023234e-08,1.0,1.4089878521975083,0.5000000242820676,False,False
1527,0.6490088105201721,0.2456444501876831,0.09565995633602142,0.32350873947143555,0.5411310791969299,0.19661077857017517,0.2267311066389084,0.5036236643791199,0.27333128452301025,0.21263429522514343,0.2577638030052185,0.31727248430252075,0.10445007681846619,0.2366708368062973,0.5505303740501404,0.254524827003479,0.5358235239982605,0.2105182260274887,0.20755887031555176,0.23360060155391693,0.08458618819713593,0.1575368344783783,0.45920610427856445,0.12056824564933777,0.39351797103881836,0.5433365702629089,0.2763482928276062,0.4174840450286865,0.42489397525787354,0.12966233491897583,0.6490088105201721,1.461169958114624,0.6594172120094299,0.32635438442230225,4.9025640436184403e-08,1.0000001192092896,1.4084148180929543,0.5000000242719126,False,False
1528,0.6490103006362915,0.24552199244499207,0.09553750604391098,0.3233862817287445,0.5410086512565613,0.19648832082748413,0.22660864889621735,0.5035012364387512,0.2732088267803192,0.2125118374824524,0.25764134526252747,0.3171500265598297,0.10432762652635574,0.23654837906360626,0.5504079461097717,0.25440236926078796,0.5357010960578918,0.21039576828479767,0.20743641257286072,0.2334781438112259,0.08446373790502548,0.15741437673568726,0.4590836465358734,0.12044579535722733,0.3933955132961273,0.5432141423225403,0.27622583508491516,0.4173615872859955,0.4247715175151825,0.1295398771762848,0.6490103006362915,1.4602957963943481,0.659390389919281,0.32642728090286255,5.258674917740791e-08,1.0000001192092896,1.407861096694405,0.5000000242621203,False,False
1529,0.6490117907524109,0.24539954960346222,0.09541506320238113,0.32326382398605347,0.5408862233161926,0.19636587798595428,0.2264862060546875,0.5033788084983826,0.2730863690376282,0.21238939464092255,0.2575188875198364,0.31702756881713867,0.1042051836848259,0.23642593622207642,0.5502855181694031,0.2542799115180969,0.5355786681175232,0.21027332544326782,0.20731396973133087,0.23335570096969604,0.08434129506349564,0.1572919338941574,0.4589611887931824,0.12032335251569748,0.3932730555534363,0.5430917143821716,0.2761033773422241,0.41723912954330444,0.42464905977249146,0.12941743433475494,0.6490117907524109,1.4594224691390991,0.6593636274337769,0.326503187417984,4.6863203095881545e-08,1.0,1.407288047851786,0.5000000242518761,False,False
1530,0.6490132808685303,0.24527710676193237,0.09529262036085129,0.3231413960456848,0.540763795375824,0.19624343514442444,0.22636376321315765,0.5032563805580139,0.2729639410972595,0.2122669517993927,0.2573964595794678,0.31690514087677,0.10408274084329605,0.23630349338054657,0.5501630902290344,0.25415748357772827,0.5354562401771545,0.21015088260173798,0.20719152688980103,0.2332332581281662,0.08421885222196579,0.15716949105262756,0.4588387608528137,0.12020090967416763,0.3931506276130676,0.542969286441803,0.27598094940185547,0.4171167016029358,0.4245266318321228,0.1292949914932251,0.6490132808685303,1.4585483074188232,0.6593367457389832,0.3265761733055115,5.2737554767645634e-08,1.0000001192092896,1.4067340922476113,0.5000000242423135,False,False
1531,0.6490147709846497,0.24515466392040253,0.09517018496990204,0.32301896810531616,0.5406413674354553,0.1961209923028946,0.2262413203716278,0.5031339526176453,0.27284151315689087,0.21214450895786285,0.2572740316390991,0.31678271293640137,0.1039603054523468,0.23618105053901672,0.5500406622886658,0.2540350556373596,0.5353338122367859,0.21002843976020813,0.20706908404827118,0.23311081528663635,0.08409641683101654,0.15704704821109772,0.45871633291244507,0.12007847428321838,0.393028199672699,0.5428468585014343,0.2758585214614868,0.41699427366256714,0.42440420389175415,0.12917254865169525,0.6490147709846497,1.4576752185821533,0.6593099236488342,0.3266522288322449,8.237632442842369e-08,1.0,1.406161210089365,0.5000000242319805,False,False
1532,0.649016261100769,0.24503223598003387,0.09504775702953339,0.3228965401649475,0.5405189394950867,0.19599856436252594,0.22611889243125916,0.5030115246772766,0.2727190852165222,0.2120220810174942,0.25715160369873047,0.3166602849960327,0.10383787751197815,0.23605862259864807,0.5499182343482971,0.25391262769699097,0.5352113842964172,0.20990601181983948,0.20694665610790253,0.2329883873462677,0.08397398889064789,0.15692462027072906,0.4585939049720764,0.11995604634284973,0.3929057717323303,0.5427244305610657,0.27573609352111816,0.4168718457221985,0.4242817759513855,0.1290501207113266,0.649016261100769,1.456801176071167,0.6592831015586853,0.3267252445220947,4.155766220037549e-08,0.9999998807907104,1.4056072808623927,0.5000000242219625,False,False
1533,0.6490177512168884,0.24490980803966522,0.09492532908916473,0.32277411222457886,0.540396511554718,0.1958761364221573,0.2259964644908905,0.502889096736908,0.27259665727615356,0.21189965307712555,0.2570291757583618,0.31653785705566406,0.1037154495716095,0.23593619465827942,0.5497958064079285,0.2537901997566223,0.5350889563560486,0.20978358387947083,0.20682422816753387,0.23286595940589905,0.08385156095027924,0.1568021923303604,0.45847147703170776,0.11983361840248108,0.39278334379196167,0.542602002620697,0.2756136655807495,0.41674941778182983,0.42415934801101685,0.12892769277095795,0.6490177512168884,1.455927848815918,0.6592562198638916,0.3268013596534729,5.8525770896267204e-08,0.9999998807907104,1.4050340567401531,0.500000024211513,False,False
1534,0.6490192413330078,0.24478739500045776,0.09480290859937668,0.3226516842842102,0.5402740836143494,0.19575372338294983,0.22587403655052185,0.5027666687965393,0.2724742293357849,0.2117772400379181,0.25690674781799316,0.3164154291152954,0.10359302908182144,0.23581376671791077,0.5496733784675598,0.25366777181625366,0.5349665284156799,0.20966115593910217,0.20670181512832642,0.2327435314655304,0.08372914046049118,0.15667977929115295,0.4583490490913391,0.11971119791269302,0.392660915851593,0.5424795746803284,0.27549123764038086,0.4166269898414612,0.4240369200706482,0.1288052797317505,0.6490192413330078,1.4550546407699585,0.6592292785644531,0.3268744945526123,4.177736911969987e-08,1.0,1.404480298569359,0.5000000242014162,False,False
1535,0.6490207314491272,0.2446649819612503,0.09468049556016922,0.32252925634384155,0.5401516556739807,0.19563131034374237,0.2257516235113144,0.5026442408561707,0.27235180139541626,0.21165482699871063,0.2567843198776245,0.31629300117492676,0.10347061604261398,0.2356913536787033,0.5495509505271912,0.253545343875885,0.5348441004753113,0.20953874289989471,0.20657940208911896,0.23262111842632294,0.08360672742128372,0.1565573662519455,0.45822662115097046,0.11958878487348557,0.39253848791122437,0.5423571467399597,0.2753688097000122,0.41650456190109253,0.42391449213027954,0.12868286669254303,0.6490207314491272,1.4541813135147095,0.6592023372650146,0.3269506096839905,7.42829158184577e-08,1.0,1.4039073103489055,0.5000000241908593,False,False
1536,0.6490222215652466,0.24454256892204285,0.09455808252096176,0.3224068582057953,0.5400292277336121,0.1955088973045349,0.22562921047210693,0.502521812915802,0.27222940325737,0.21153241395950317,0.25666192173957825,0.3161706030368805,0.10334820300340652,0.23556894063949585,0.5494285225868225,0.25342294573783875,0.5347216725349426,0.20941632986068726,0.2064569890499115,0.23249870538711548,0.08348431438207626,0.15643495321273804,0.4581042230129242,0.1194663718342781,0.3924160897731781,0.5422347187995911,0.27524641156196594,0.41638216376304626,0.4237920939922333,0.12856045365333557,0.6490222215652466,1.453307867050171,0.659175455570221,0.32702380418777466,4.111175400112188e-08,1.0000001192092896,1.4033533924781687,0.5000000241806766,False,False
1537,0.649023711681366,0.24442017078399658,0.0944356769323349,0.322284460067749,0.5399067997932434,0.19538649916648865,0.22550681233406067,0.5023993849754333,0.27210700511932373,0.2114100158214569,0.256539523601532,0.31604820489883423,0.10322579741477966,0.23544654250144958,0.5493060946464539,0.2533005475997925,0.534599244594574,0.209293931722641,0.20633459091186523,0.2323763072490692,0.0833619087934494,0.15631255507469177,0.45798182487487793,0.11934396624565125,0.39229369163513184,0.5421122908592224,0.2751240134239197,0.416259765625,0.423669695854187,0.1284380555152893,0.649023711681366,1.4524346590042114,0.6591485738754272,0.3271000385284424,7.060040019268854e-08,1.0,1.4027801820007115,0.5000000241700036,False,False
1538,0.6490252017974854,0.24429777264595032,0.09431327879428864,0.32216206192970276,0.5397843718528748,0.19526410102844238,0.2253844141960144,0.5022769570350647,0.27198460698127747,0.21128761768341064,0.2564171254634857,0.31592580676078796,0.1031033992767334,0.23532414436340332,0.5491836667060852,0.2531781494617462,0.5344768166542053,0.20917153358459473,0.20621219277381897,0.23225390911102295,0.08323951065540314,0.1561901569366455,0.45785942673683167,0.11922156810760498,0.39217129349708557,0.5419898629188538,0.2750016152858734,0.41613736748695374,0.42354729771614075,0.12831565737724304,0.6490252017974854,1.4515618085861206,0.659121572971344,0.3271762430667877,6.093983273558479e-08,1.0,1.4022070114415273,0.5000000241596405,False,False
1539,0.6490266919136047,0.24417537450790405,0.09419088065624237,0.3220396637916565,0.5396620035171509,0.19514170289039612,0.22526201605796814,0.5021545886993408,0.2718622088432312,0.21116521954536438,0.25629472732543945,0.3158034086227417,0.10298100113868713,0.23520174622535706,0.5490612983703613,0.25305575132369995,0.5343544483184814,0.20904913544654846,0.2060897946357727,0.23213151097297668,0.08311711251735687,0.15606775879859924,0.4577370285987854,0.11909916996955872,0.3920488953590393,0.5418674945831299,0.27487921714782715,0.41601496934890747,0.4234248995780945,0.12819325923919678,0.6490266919136047,1.4506886005401611,0.6590946912765503,0.3272496163845062,1.0569998210030462e-07,1.0,1.401652978522887,0.5000000241492751,False,False
1540,0.6490281820297241,0.24405299127101898,0.0940684899687767,0.32191726565361023,0.539539635181427,0.19501931965351105,0.22513963282108307,0.5020322203636169,0.27173981070518494,0.2110428363084793,0.2561723291873932,0.31568101048469543,0.10285861045122147,0.23507936298847198,0.5489389300346375,0.2529333531856537,0.5342320799827576,0.2089267522096634,0.20596741139888763,0.2320091277360916,0.0829947218298912,0.15594537556171417,0.45761463046073914,0.11897677928209305,0.39192649722099304,0.541745126247406,0.2747568190097809,0.4158925712108612,0.4233025014400482,0.1280708760023117,0.6490281820297241,1.4498153924942017,0.659067690372467,0.32732588052749634,1.0569998210030462e-07,1.0,1.401079820218067,0.5000000241384687,False,False
1541,0.6490296721458435,0.2439306080341339,0.09394610673189163,0.32179486751556396,0.5394172668457031,0.19489693641662598,0.225017249584198,0.5019098520278931,0.27161741256713867,0.21092045307159424,0.2560499310493469,0.31555861234664917,0.1027362272143364,0.23495697975158691,0.5488165616989136,0.2528109550476074,0.5341097116470337,0.20880436897277832,0.20584502816200256,0.23188674449920654,0.08287233859300613,0.1558229923248291,0.45749223232269287,0.11885439604520798,0.3918040990829468,0.5416227579116821,0.2746344208717346,0.41577017307281494,0.42318010330200195,0.12794849276542664,0.6490296721458435,1.4489426612854004,0.6590408086776733,0.32739928364753723,9.376804399607863e-08,0.9999999403953552,1.400526079941666,0.5000000241280466,False,False
1542,0.6490311622619629,0.24380822479724884,0.09382372349500656,0.3216724991798401,0.5392948985099792,0.1947745531797409,0.22489486634731293,0.5017874836921692,0.2714950442314148,0.21079806983470917,0.25592756271362305,0.3154362440109253,0.10261384397745132,0.23483459651470184,0.5486941933631897,0.25268858671188354,0.5339873433113098,0.20868198573589325,0.2057226449251175,0.23176436126232147,0.08274995535612106,0.15570060908794403,0.457369863986969,0.1187320128083229,0.3916817307472229,0.5415003895759583,0.27451205253601074,0.41564780473709106,0.4230577349662781,0.12782610952854156,0.6490311622619629,1.4480700492858887,0.6590137481689453,0.3274756968021393,7.565966342326647e-08,1.0000001192092896,1.3999526626548098,0.500000024117117,False,False
1543,0.6490326523780823,0.24368585646152496,0.09370134770870209,0.3215501308441162,0.5391725301742554,0.19465218484401703,0.22477249801158905,0.5016651153564453,0.2713726758956909,0.2106757014989853,0.25580519437789917,0.3153138756752014,0.10249146819114685,0.23471222817897797,0.5485718250274658,0.25256621837615967,0.5338649749755859,0.20855961740016937,0.20560027658939362,0.2316419929265976,0.08262757956981659,0.15557824075222015,0.4572474956512451,0.11860963702201843,0.391559362411499,0.5413780212402344,0.27438968420028687,0.4155254364013672,0.4229353666305542,0.1277037411928177,0.6490326523780823,1.447197437286377,0.6589868068695068,0.32754912972450256,5.206368669519179e-08,1.0,1.3993986660452207,0.500000024106581,False,False
1544,0.6490341424942017,0.2435634881258011,0.09357897937297821,0.32142776250839233,0.5390501618385315,0.19452981650829315,0.22465012967586517,0.5015427470207214,0.27125030755996704,0.2105533331632614,0.2556828260421753,0.31519150733947754,0.10236909985542297,0.2345898598432541,0.5484494566917419,0.2524438500404358,0.5337426066398621,0.2084372490644455,0.20547790825366974,0.23151962459087372,0.08250521123409271,0.15545587241649628,0.45712512731552124,0.11848726868629456,0.39143699407577515,0.5412556529045105,0.274267315864563,0.4154030680656433,0.4228129982948303,0.1275813728570938,0.6490341424942017,1.4463244676589966,0.6589597463607788,0.3276255428791046,9.778471365962105e-08,0.9999999403953552,1.398825325247102,0.500000024095547,False,False
1545,0.649035632610321,0.2434411197900772,0.09345661103725433,0.32130539417266846,0.5389277935028076,0.19440744817256927,0.2245277613401413,0.5014203786849976,0.27112793922424316,0.21043096482753754,0.2555604577064514,0.31506913900375366,0.1022467315196991,0.2344674915075302,0.5483270883560181,0.2523214817047119,0.5336202383041382,0.20831488072872162,0.20535553991794586,0.23139725625514984,0.08238284289836884,0.1553335040807724,0.45700275897979736,0.11836490035057068,0.39131462574005127,0.5411332845687866,0.2741449475288391,0.41528069972991943,0.42269062995910645,0.12745900452136993,0.649035632610321,1.4454517364501953,0.6589327454566956,0.32769909501075745,4.3394660309559185e-08,1.0,1.3982712539100304,0.500000024085266,False,False
1546,0.6490371227264404,0.24331876635551453,0.09333425015211105,0.3211830258369446,0.5388054251670837,0.1942850947380066,0.2244054079055786,0.5012980103492737,0.2710055708885193,0.21030861139297485,0.25543808937072754,0.3149467706680298,0.10212437063455582,0.23434513807296753,0.5482047200202942,0.25219911336898804,0.5334978699684143,0.20819252729415894,0.20523318648338318,0.23127490282058716,0.08226048201322556,0.15521115064620972,0.4568803906440735,0.1182425394654274,0.3911922574043274,0.5410109162330627,0.27402257919311523,0.41515833139419556,0.42256826162338257,0.12733665108680725,0.6490371227264404,1.4445793628692627,0.6589057445526123,0.32777565717697144,4.013628185361995e-08,1.0,1.3976979940209855,0.5000000240741388,False,False
1547,0.6490386128425598,0.24319641292095184,0.09321189671754837,0.3210606575012207,0.5386830568313599,0.1941627413034439,0.22428305447101593,0.5011756420135498,0.2708832025527954,0.21018625795841217,0.25531572103500366,0.3148244023323059,0.10200201719999313,0.23422278463840485,0.5480823516845703,0.25207674503326416,0.5333755016326904,0.20807017385959625,0.2051108330488205,0.23115254938602448,0.08213812857866287,0.15508879721164703,0.4567580223083496,0.11812018603086472,0.3910698890686035,0.5408885478973389,0.27390021085739136,0.4150359630584717,0.4224458932876587,0.12721429765224457,0.6490386128425598,1.443706750869751,0.6588786840438843,0.32784923911094666,5.459220631109929e-08,1.0000001192092896,1.3971440643170026,0.5000000240634059,False,False
1548,0.6490401029586792,0.24307405948638916,0.09308954328298569,0.3209383189678192,0.538560688495636,0.19404038786888123,0.22416070103645325,0.5010532736778259,0.2707608640193939,0.2100639045238495,0.2551933825016022,0.3147020637989044,0.10187966376543045,0.23410043120384216,0.5479599833488464,0.25195440649986267,0.5332531332969666,0.20794782042503357,0.2049884796142578,0.2310301959514618,0.08201577514410019,0.15496644377708435,0.4566356837749481,0.11799783259630203,0.390947550535202,0.540766179561615,0.27377787232398987,0.4149136245250702,0.4223235547542572,0.12709194421768188,0.6490401029586792,1.442834496498108,0.658851683139801,0.32792580127716064,1.0194214183911754e-07,0.9999999403953552,1.3965706050949154,0.5000000240521768,False,False
1549,0.6490415930747986,0.24295172095298767,0.0929671972990036,0.3208159804344177,0.5384383201599121,0.19391804933547974,0.22403836250305176,0.500930905342102,0.27063852548599243,0.209941565990448,0.2550710439682007,0.31457972526550293,0.10175731778144836,0.23397809267044067,0.5478376150131226,0.2518320679664612,0.5331307649612427,0.20782548189163208,0.20486614108085632,0.2309078574180603,0.0818934291601181,0.15484410524368286,0.45651334524154663,0.11787548661231995,0.39082521200180054,0.5406438112258911,0.2736555337905884,0.4147912859916687,0.4222012162208557,0.1269696056842804,0.6490415930747986,1.4419622421264648,0.658824622631073,0.3280024826526642,7.794264433869103e-08,0.9999999403953552,1.3959974198892242,0.5000000240409206,False,False
1550,0.649043083190918,0.24282938241958618,0.09284485876560211,0.32069364190101624,0.5383159518241882,0.19379571080207825,0.22391602396965027,0.5008085370063782,0.27051618695259094,0.2098192274570465,0.2549487054347992,0.31445738673210144,0.10163497924804688,0.23385575413703918,0.5477152466773987,0.2517097294330597,0.5330083966255188,0.2077031433582306,0.20474380254745483,0.2307855188846588,0.08177109062671661,0.15472176671028137,0.45639100670814514,0.11775314807891846,0.39070287346839905,0.5405214428901672,0.2735331952571869,0.4146689474582672,0.4220788776874542,0.1268472671508789,0.649043083190918,1.4410895109176636,0.6587975025177002,0.32807615399360657,4.012277443621315e-08,0.9999999403953552,1.39544338757826,0.5000000240300497,False,False
